# 2Theta    Intensity
4.5171e+00  3.7990e+01
4.5223e+00  3.6822e+01
4.5274e+00  3.5884e+01
4.5326e+00  3.4775e+01
4.5377e+00  3.4332e+01
4.5429e+00  3.3932e+01
4.5480e+00  3.3528e+01
4.5532e+00  3.3249e+01
4.5583e+00  3.3096e+01
4.5635e+00  3.2937e+01
4.5686e+00  3.2745e+01
4.5738e+00  3.2600e+01
4.5789e+00  3.2415e+01
4.5841e+00  3.2294e+01
4.5892e+00  3.2210e+01
4.5944e+00  3.2093e+01
4.5996e+00  3.1987e+01
4.6047e+00  3.1771e+01
4.6099e+00  3.2054e+01
4.6150e+00  3.1715e+01
4.6202e+00  3.1652e+01
4.6253e+00  3.1737e+01
4.6305e+00  3.1602e+01
4.6356e+00  3.1614e+01
4.6408e+00  3.1463e+01
4.6459e+00  3.1470e+01
4.6511e+00  3.1449e+01
4.6562e+00  3.1415e+01
4.6614e+00  3.1507e+01
4.6665e+00  3.1512e+01
4.6717e+00  3.1470e+01
4.6768e+00  3.1603e+01
4.6820e+00  3.2002e+01
4.6871e+00  3.2405e+01
4.6923e+00  3.2552e+01
4.6974e+00  3.2662e+01
4.7026e+00  3.2337e+01
4.7077e+00  3.1904e+01
4.7129e+00  3.1421e+01
4.7180e+00  3.1244e+01
4.7232e+00  3.1109e+01
4.7283e+00  3.0901e+01
4.7335e+00  3.0999e+01
4.7386e+00  3.0952e+01
4.7438e+00  3.0928e+01
4.7489e+00  3.0926e+01
4.7541e+00  3.0818e+01
4.7592e+00  3.0988e+01
4.7644e+00  3.1014e+01
4.7695e+00  3.0876e+01
4.7747e+00  3.0891e+01
4.7798e+00  3.0717e+01
4.7850e+00  3.0753e+01
4.7901e+00  3.0865e+01
4.7952e+00  3.0836e+01
4.8004e+00  3.0806e+01
4.8055e+00  3.0894e+01
4.8107e+00  3.0902e+01
4.8158e+00  3.0926e+01
4.8210e+00  3.1078e+01
4.8261e+00  3.1183e+01
4.8313e+00  3.1006e+01
4.8364e+00  3.1220e+01
4.8416e+00  3.1310e+01
4.8467e+00  3.1453e+01
4.8519e+00  3.1274e+01
4.8570e+00  3.1453e+01
4.8622e+00  3.1679e+01
4.8673e+00  3.1653e+01
4.8725e+00  3.1965e+01
4.8776e+00  3.2011e+01
4.8828e+00  3.2091e+01
4.8879e+00  3.2087e+01
4.8931e+00  3.2896e+01
4.8982e+00  3.4130e+01
4.9034e+00  3.5391e+01
4.9085e+00  3.6676e+01
4.9136e+00  3.6855e+01
4.9188e+00  3.5870e+01
4.9239e+00  3.4407e+01
4.9291e+00  3.3138e+01
4.9342e+00  3.2100e+01
4.9394e+00  3.1382e+01
4.9445e+00  3.1284e+01
4.9497e+00  3.1184e+01
4.9548e+00  3.1003e+01
4.9600e+00  3.0920e+01
4.9651e+00  3.0974e+01
4.9703e+00  3.0840e+01
4.9754e+00  3.0742e+01
4.9805e+00  3.0799e+01
4.9857e+00  3.0822e+01
4.9908e+00  3.0577e+01
4.9960e+00  3.0619e+01
5.0011e+00  3.0621e+01
5.0063e+00  3.0745e+01
5.0114e+00  3.0826e+01
5.0166e+00  3.1203e+01
5.0217e+00  3.1299e+01
5.0269e+00  3.1385e+01
5.0320e+00  3.1252e+01
5.0372e+00  3.1210e+01
5.0423e+00  3.0943e+01
5.0474e+00  3.0881e+01
5.0526e+00  3.0974e+01
5.0577e+00  3.0841e+01
5.0629e+00  3.0917e+01
5.0680e+00  3.1808e+01
5.0732e+00  3.2294e+01
5.0783e+00  3.3023e+01
5.0835e+00  3.3482e+01
5.0886e+00  3.3325e+01
5.0937e+00  3.2825e+01
5.0989e+00  3.2042e+01
5.1040e+00  3.1496e+01
5.1092e+00  3.1515e+01
5.1143e+00  3.1207e+01
5.1195e+00  3.1303e+01
5.1246e+00  3.1584e+01
5.1297e+00  3.1836e+01
5.1349e+00  3.2281e+01
5.1400e+00  3.3316e+01
5.1452e+00  3.5551e+01
5.1503e+00  4.1384e+01
5.1555e+00  6.0954e+01
5.1606e+00  1.1419e+02
5.1658e+00  2.1553e+02
5.1709e+00  3.2037e+02
5.1760e+00  3.5445e+02
5.1812e+00  2.9542e+02
5.1863e+00  1.7699e+02
5.1915e+00  8.2838e+01
5.1966e+00  4.5453e+01
5.2018e+00  3.5965e+01
5.2069e+00  3.3274e+01
5.2120e+00  3.2400e+01
5.2172e+00  3.1867e+01
5.2223e+00  3.1483e+01
5.2275e+00  3.1442e+01
5.2326e+00  3.1022e+01
5.2377e+00  3.0971e+01
5.2429e+00  3.0808e+01
5.2480e+00  3.0783e+01
5.2532e+00  3.0689e+01
5.2583e+00  3.0681e+01
5.2635e+00  3.0778e+01
5.2686e+00  3.0879e+01
5.2737e+00  3.0866e+01
5.2789e+00  3.0976e+01
5.2840e+00  3.0898e+01
5.2892e+00  3.0718e+01
5.2943e+00  3.0668e+01
5.2994e+00  3.0739e+01
5.3046e+00  3.0557e+01
5.3097e+00  3.0497e+01
5.3149e+00  3.0648e+01
5.3200e+00  3.0910e+01
5.3252e+00  3.1197e+01
5.3303e+00  3.1595e+01
5.3354e+00  3.2060e+01
5.3406e+00  3.1724e+01
5.3457e+00  3.1579e+01
5.3509e+00  3.1214e+01
5.3560e+00  3.0849e+01
5.3611e+00  3.0552e+01
5.3663e+00  3.0399e+01
5.3714e+00  3.0580e+01
5.3766e+00  3.0326e+01
5.3817e+00  3.0186e+01
5.3868e+00  3.0205e+01
5.3920e+00  3.0102e+01
5.3971e+00  3.0085e+01
5.4023e+00  3.0065e+01
5.4074e+00  3.0054e+01
5.4125e+00  2.9989e+01
5.4177e+00  2.9945e+01
5.4228e+00  3.0090e+01
5.4280e+00  2.9981e+01
5.4331e+00  3.0134e+01
5.4382e+00  3.0158e+01
5.4434e+00  3.0169e+01
5.4485e+00  3.0082e+01
5.4536e+00  3.0105e+01
5.4588e+00  3.0199e+01
5.4639e+00  3.0120e+01
5.4691e+00  3.0278e+01
5.4742e+00  3.0456e+01
5.4793e+00  3.0547e+01
5.4845e+00  3.0648e+01
5.4896e+00  3.0875e+01
5.4948e+00  3.1108e+01
5.4999e+00  3.1109e+01
5.5050e+00  3.1179e+01
5.5102e+00  3.1162e+01
5.5153e+00  3.0970e+01
5.5204e+00  3.0843e+01
5.5256e+00  3.0814e+01
5.5307e+00  3.0731e+01
5.5359e+00  3.0685e+01
5.5410e+00  3.0489e+01
5.5461e+00  3.0636e+01
5.5513e+00  3.0642e+01
5.5564e+00  3.0673e+01
5.5615e+00  3.0866e+01
5.5667e+00  3.0778e+01
5.5718e+00  3.0864e+01
5.5770e+00  3.0917e+01
5.5821e+00  3.1169e+01
5.5872e+00  3.1110e+01
5.5924e+00  3.1017e+01
5.5975e+00  3.1205e+01
5.6026e+00  3.0962e+01
5.6078e+00  3.0985e+01
5.6129e+00  3.0906e+01
5.6180e+00  3.0845e+01
5.6232e+00  3.0848e+01
5.6283e+00  3.0848e+01
5.6334e+00  3.0841e+01
5.6386e+00  3.1048e+01
5.6437e+00  3.1090e+01
5.6489e+00  3.1479e+01
5.6540e+00  3.2121e+01
5.6591e+00  3.3063e+01
5.6643e+00  3.3970e+01
5.6694e+00  3.5083e+01
5.6745e+00  3.5018e+01
5.6797e+00  3.4534e+01
5.6848e+00  3.3567e+01
5.6899e+00  3.2556e+01
5.6951e+00  3.1925e+01
5.7002e+00  3.1358e+01
5.7053e+00  3.1267e+01
5.7105e+00  3.1414e+01
5.7156e+00  3.1350e+01
5.7207e+00  3.1577e+01
5.7259e+00  3.1778e+01
5.7310e+00  3.2130e+01
5.7361e+00  3.2561e+01
5.7413e+00  3.3464e+01
5.7464e+00  3.4314e+01
5.7515e+00  3.6174e+01
5.7567e+00  4.1260e+01
5.7618e+00  5.7529e+01
5.7670e+00  1.0895e+02
5.7721e+00  2.4099e+02
5.7772e+00  4.6982e+02
5.7824e+00  6.7565e+02
5.7875e+00  7.3308e+02
5.7926e+00  6.2101e+02
5.7978e+00  3.7442e+02
5.8029e+00  1.6113e+02
5.8080e+00  6.9497e+01
5.8131e+00  4.4498e+01
5.8183e+00  3.7949e+01
5.8234e+00  3.5267e+01
5.8285e+00  3.4155e+01
5.8337e+00  3.2964e+01
5.8388e+00  3.2077e+01
5.8439e+00  3.1787e+01
5.8491e+00  3.1253e+01
5.8542e+00  3.0911e+01
5.8593e+00  3.0668e+01
5.8645e+00  3.0671e+01
5.8696e+00  3.0369e+01
5.8747e+00  3.0280e+01
5.8799e+00  3.0213e+01
5.8850e+00  2.9888e+01
5.8901e+00  2.9787e+01
5.8953e+00  2.9664e+01
5.9004e+00  2.9670e+01
5.9055e+00  2.9559e+01
5.9107e+00  2.9447e+01
5.9158e+00  2.9457e+01
5.9209e+00  2.9258e+01
5.9260e+00  2.9239e+01
5.9312e+00  2.9150e+01
5.9363e+00  2.9195e+01
5.9414e+00  2.9034e+01
5.9466e+00  2.9039e+01
5.9517e+00  2.9108e+01
5.9568e+00  2.9065e+01
5.9620e+00  2.8826e+01
5.9671e+00  2.9022e+01
5.9722e+00  2.8737e+01
5.9774e+00  2.8859e+01
5.9825e+00  2.8915e+01
5.9876e+00  2.8947e+01
5.9927e+00  2.8924e+01
5.9979e+00  2.8881e+01
6.0030e+00  2.8995e+01
6.0081e+00  2.8934e+01
6.0133e+00  2.9014e+01
6.0184e+00  2.9048e+01
6.0235e+00  2.9090e+01
6.0286e+00  2.8974e+01
6.0338e+00  2.9071e+01
6.0389e+00  2.9170e+01
6.0440e+00  2.9164e+01
6.0492e+00  2.9207e+01
6.0543e+00  2.9432e+01
6.0594e+00  2.9445e+01
6.0645e+00  2.9605e+01
6.0697e+00  2.9864e+01
6.0748e+00  2.9933e+01
6.0799e+00  3.0070e+01
6.0851e+00  3.0145e+01
6.0902e+00  3.0243e+01
6.0953e+00  3.0141e+01
6.1004e+00  3.0102e+01
6.1056e+00  2.9971e+01
6.1107e+00  2.9777e+01
6.1158e+00  2.9641e+01
6.1210e+00  2.9536e+01
6.1261e+00  2.9569e+01
6.1312e+00  2.9330e+01
6.1363e+00  2.9269e+01
6.1415e+00  2.9021e+01
6.1466e+00  2.8932e+01
6.1517e+00  2.8922e+01
6.1568e+00  2.8947e+01
6.1620e+00  2.8920e+01
6.1671e+00  2.8854e+01
6.1722e+00  2.9236e+01
6.1773e+00  2.9428e+01
6.1825e+00  2.9582e+01
6.1876e+00  2.9504e+01
6.1927e+00  2.9243e+01
6.1979e+00  2.9187e+01
6.2030e+00  2.8955e+01
6.2081e+00  2.8857e+01
6.2132e+00  2.8881e+01
6.2184e+00  2.8787e+01
6.2235e+00  2.8893e+01
6.2286e+00  2.9033e+01
6.2337e+00  2.8979e+01
6.2389e+00  2.8916e+01
6.2440e+00  2.8935e+01
6.2491e+00  2.9141e+01
6.2542e+00  2.9111e+01
6.2594e+00  2.9338e+01
6.2645e+00  2.9491e+01
6.2696e+00  2.9574e+01
6.2747e+00  2.9688e+01
6.2799e+00  2.9781e+01
6.2850e+00  2.9904e+01
6.2901e+00  3.0163e+01
6.2952e+00  3.0674e+01
6.3004e+00  3.1550e+01
6.3055e+00  3.3020e+01
6.3106e+00  3.7274e+01
6.3157e+00  5.0045e+01
6.3208e+00  8.7536e+01
6.3260e+00  1.7024e+02
6.3311e+00  2.8826e+02
6.3362e+00  3.7449e+02
6.3413e+00  3.8373e+02
6.3465e+00  3.1731e+02
6.3516e+00  1.9506e+02
6.3567e+00  9.2537e+01
6.3618e+00  4.9037e+01
6.3670e+00  3.6862e+01
6.3721e+00  3.3341e+01
6.3772e+00  3.1907e+01
6.3823e+00  3.1051e+01
6.3874e+00  3.0415e+01
6.3926e+00  3.0171e+01
6.3977e+00  2.9712e+01
6.4028e+00  2.9380e+01
6.4079e+00  2.9325e+01
6.4131e+00  2.9120e+01
6.4182e+00  2.9001e+01
6.4233e+00  2.9047e+01
6.4284e+00  2.8746e+01
6.4335e+00  2.8668e+01
6.4387e+00  2.8583e+01
6.4438e+00  2.8443e+01
6.4489e+00  2.8418e+01
6.4540e+00  2.8328e+01
6.4591e+00  2.8479e+01
6.4643e+00  2.8101e+01
6.4694e+00  2.8208e+01
6.4745e+00  2.8134e+01
6.4796e+00  2.8158e+01
6.4848e+00  2.8079e+01
6.4899e+00  2.7872e+01
6.4950e+00  2.8092e+01
6.5001e+00  2.7807e+01
6.5052e+00  2.7889e+01
6.5104e+00  2.7881e+01
6.5155e+00  2.7836e+01
6.5206e+00  2.7840e+01
6.5257e+00  2.7777e+01
6.5308e+00  2.7754e+01
6.5360e+00  2.7801e+01
6.5411e+00  2.7699e+01
6.5462e+00  2.7784e+01
6.5513e+00  2.7876e+01
6.5564e+00  2.7779e+01
6.5616e+00  2.7583e+01
6.5667e+00  2.7754e+01
6.5718e+00  2.7734e+01
6.5769e+00  2.7701e+01
6.5820e+00  2.7930e+01
6.5871e+00  2.7697e+01
6.5923e+00  2.7630e+01
6.5974e+00  2.7662e+01
6.6025e+00  2.7657e+01
6.6076e+00  2.7718e+01
6.6127e+00  2.7644e+01
6.6179e+00  2.7704e+01
6.6230e+00  2.7697e+01
6.6281e+00  2.7651e+01
6.6332e+00  2.7697e+01
6.6383e+00  2.7474e+01
6.6434e+00  2.7792e+01
6.6486e+00  2.7518e+01
6.6537e+00  2.7692e+01
6.6588e+00  2.7908e+01
6.6639e+00  2.7659e+01
6.6690e+00  2.7773e+01
6.6741e+00  2.7766e+01
6.6793e+00  2.7975e+01
6.6844e+00  2.7975e+01
6.6895e+00  2.8198e+01
6.6946e+00  2.8232e+01
6.6997e+00  2.8413e+01
6.7048e+00  2.8857e+01
6.7100e+00  2.9249e+01
6.7151e+00  2.9543e+01
6.7202e+00  2.9570e+01
6.7253e+00  2.9203e+01
6.7304e+00  2.8908e+01
6.7355e+00  2.8431e+01
6.7407e+00  2.8348e+01
6.7458e+00  2.8507e+01
6.7509e+00  2.8531e+01
6.7560e+00  2.8384e+01
6.7611e+00  2.8265e+01
6.7662e+00  2.8055e+01
6.7713e+00  2.7915e+01
6.7765e+00  2.7890e+01
6.7816e+00  2.7628e+01
6.7867e+00  2.7668e+01
6.7918e+00  2.7867e+01
6.7969e+00  2.7782e+01
6.8020e+00  2.7949e+01
6.8071e+00  2.8199e+01
6.8123e+00  2.8451e+01
6.8174e+00  2.8800e+01
6.8225e+00  2.8707e+01
6.8276e+00  2.8821e+01
6.8327e+00  2.8454e+01
6.8378e+00  2.8266e+01
6.8429e+00  2.8163e+01
6.8481e+00  2.7977e+01
6.8532e+00  2.7926e+01
6.8583e+00  2.7718e+01
6.8634e+00  2.7769e+01
6.8685e+00  2.7668e+01
6.8736e+00  2.7521e+01
6.8787e+00  2.7536e+01
6.8838e+00  2.7683e+01
6.8890e+00  2.7780e+01
6.8941e+00  2.7971e+01
6.8992e+00  2.7966e+01
6.9043e+00  2.8014e+01
6.9094e+00  2.8255e+01
6.9145e+00  2.8417e+01
6.9196e+00  2.8581e+01
6.9247e+00  2.8970e+01
6.9299e+00  2.9750e+01
6.9350e+00  3.0850e+01
6.9401e+00  3.1863e+01
6.9452e+00  3.2627e+01
6.9503e+00  3.2867e+01
6.9554e+00  3.2598e+01
6.9605e+00  3.2068e+01
6.9656e+00  3.1304e+01
6.9707e+00  3.0793e+01
6.9759e+00  3.0566e+01
6.9810e+00  3.0057e+01
6.9861e+00  2.9788e+01
6.9912e+00  2.9202e+01
6.9963e+00  2.8755e+01
7.0014e+00  2.8459e+01
7.0065e+00  2.8137e+01
7.0116e+00  2.8130e+01
7.0167e+00  2.7827e+01
7.0218e+00  2.7808e+01
7.0270e+00  2.7722e+01
7.0321e+00  2.7536e+01
7.0372e+00  2.7298e+01
7.0423e+00  2.7372e+01
7.0474e+00  2.7299e+01
7.0525e+00  2.7334e+01
7.0576e+00  2.7416e+01
7.0627e+00  2.7341e+01
7.0678e+00  2.7377e+01
7.0729e+00  2.7458e+01
7.0780e+00  2.7465e+01
7.0832e+00  2.7505e+01
7.0883e+00  2.7533e+01
7.0934e+00  2.7480e+01
7.0985e+00  2.7585e+01
7.1036e+00  2.7532e+01
7.1087e+00  2.7619e+01
7.1138e+00  2.7579e+01
7.1189e+00  2.7645e+01
7.1240e+00  2.7605e+01
7.1291e+00  2.7511e+01
7.1342e+00  2.7440e+01
7.1393e+00  2.7401e+01
7.1444e+00  2.7361e+01
7.1496e+00  2.7416e+01
7.1547e+00  2.7456e+01
7.1598e+00  2.7527e+01
7.1649e+00  2.7564e+01
7.1700e+00  2.7525e+01
7.1751e+00  2.7451e+01
7.1802e+00  2.7487e+01
7.1853e+00  2.7393e+01
7.1904e+00  2.7435e+01
7.1955e+00  2.7439e+01
7.2006e+00  2.7191e+01
7.2057e+00  2.7185e+01
7.2108e+00  2.7270e+01
7.2159e+00  2.7054e+01
7.2210e+00  2.7396e+01
7.2261e+00  2.7152e+01
7.2313e+00  2.7234e+01
7.2364e+00  2.7258e+01
7.2415e+00  2.7230e+01
7.2466e+00  2.7222e+01
7.2517e+00  2.7261e+01
7.2568e+00  2.7395e+01
7.2619e+00  2.7546e+01
7.2670e+00  2.7388e+01
7.2721e+00  2.7651e+01
7.2772e+00  2.7784e+01
7.2823e+00  2.8107e+01
7.2874e+00  2.8766e+01
7.2925e+00  3.0822e+01
7.2976e+00  3.6560e+01
7.3027e+00  5.1670e+01
7.3078e+00  8.4407e+01
7.3129e+00  1.2465e+02
7.3180e+00  1.5008e+02
7.3231e+00  1.5398e+02
7.3282e+00  1.3565e+02
7.3333e+00  9.7375e+01
7.3384e+00  5.7694e+01
7.3435e+00  3.7026e+01
7.3486e+00  3.0884e+01
7.3537e+00  2.8946e+01
7.3588e+00  2.8340e+01
7.3640e+00  2.8003e+01
7.3691e+00  2.7832e+01
7.3742e+00  2.7661e+01
7.3793e+00  2.7489e+01
7.3844e+00  2.7396e+01
7.3895e+00  2.7357e+01
7.3946e+00  2.7383e+01
7.3997e+00  2.7352e+01
7.4048e+00  2.7221e+01
7.4099e+00  2.7143e+01
7.4150e+00  2.7259e+01
7.4201e+00  2.7210e+01
7.4252e+00  2.7327e+01
7.4303e+00  2.7113e+01
7.4354e+00  2.7284e+01
7.4405e+00  2.7276e+01
7.4456e+00  2.7218e+01
7.4507e+00  2.7525e+01
7.4558e+00  2.7624e+01
7.4609e+00  2.7587e+01
7.4660e+00  2.7478e+01
7.4711e+00  2.7670e+01
7.4762e+00  2.7551e+01
7.4813e+00  2.7505e+01
7.4864e+00  2.7608e+01
7.4915e+00  2.7492e+01
7.4966e+00  2.7392e+01
7.5017e+00  2.7282e+01
7.5068e+00  2.7165e+01
7.5119e+00  2.7033e+01
7.5170e+00  2.6975e+01
7.5221e+00  2.7020e+01
7.5272e+00  2.6810e+01
7.5323e+00  2.6787e+01
7.5374e+00  2.6811e+01
7.5425e+00  2.6855e+01
7.5476e+00  2.6678e+01
7.5527e+00  2.6834e+01
7.5578e+00  2.6780e+01
7.5629e+00  2.6860e+01
7.5680e+00  2.6892e+01
7.5731e+00  2.6856e+01
7.5781e+00  2.6963e+01
7.5832e+00  2.6988e+01
7.5883e+00  2.7080e+01
7.5934e+00  2.7070e+01
7.5985e+00  2.7109e+01
7.6036e+00  2.7094e+01
7.6087e+00  2.6998e+01
7.6138e+00  2.7169e+01
7.6189e+00  2.7156e+01
7.6240e+00  2.7226e+01
7.6291e+00  2.7323e+01
7.6342e+00  2.7178e+01
7.6393e+00  2.7431e+01
7.6444e+00  2.7469e+01
7.6495e+00  2.7694e+01
7.6546e+00  2.8041e+01
7.6597e+00  2.8141e+01
7.6648e+00  2.8073e+01
7.6699e+00  2.7908e+01
7.6750e+00  2.7809e+01
7.6801e+00  2.7466e+01
7.6852e+00  2.7581e+01
7.6903e+00  2.7684e+01
7.6954e+00  2.7949e+01
7.7005e+00  2.8303e+01
7.7055e+00  2.8566e+01
7.7106e+00  2.9237e+01
7.7157e+00  2.9918e+01
7.7208e+00  3.0894e+01
7.7259e+00  3.1936e+01
7.7310e+00  3.3598e+01
7.7361e+00  3.7638e+01
7.7412e+00  5.0402e+01
7.7463e+00  8.8363e+01
7.7514e+00  1.7088e+02
7.7565e+00  2.8127e+02
7.7616e+00  3.5819e+02
7.7667e+00  3.7810e+02
7.7718e+00  3.4800e+02
7.7769e+00  2.6033e+02
7.7820e+00  1.4264e+02
7.7870e+00  6.5839e+01
7.7921e+00  3.9797e+01
7.7972e+00  3.3192e+01
7.8023e+00  3.0996e+01
7.8074e+00  2.9815e+01
7.8125e+00  2.9204e+01
7.8176e+00  2.9074e+01
7.8227e+00  2.9064e+01
7.8278e+00  2.8811e+01
7.8329e+00  2.8681e+01
7.8380e+00  2.8411e+01
7.8431e+00  2.8110e+01
7.8482e+00  2.7637e+01
7.8532e+00  2.7381e+01
7.8583e+00  2.6948e+01
7.8634e+00  2.7064e+01
7.8685e+00  2.6997e+01
7.8736e+00  2.6873e+01
7.8787e+00  2.6793e+01
7.8838e+00  2.6665e+01
7.8889e+00  2.6866e+01
7.8940e+00  2.6533e+01
7.8991e+00  2.6644e+01
7.9041e+00  2.6457e+01
7.9092e+00  2.6671e+01
7.9143e+00  2.6527e+01
7.9194e+00  2.6526e+01
7.9245e+00  2.6512e+01
7.9296e+00  2.6488e+01
7.9347e+00  2.6660e+01
7.9398e+00  2.6547e+01
7.9449e+00  2.6596e+01
7.9500e+00  2.6465e+01
7.9550e+00  2.6312e+01
7.9601e+00  2.6517e+01
7.9652e+00  2.6461e+01
7.9703e+00  2.6646e+01
7.9754e+00  2.6589e+01
7.9805e+00  2.6686e+01
7.9856e+00  2.6805e+01
7.9907e+00  2.6863e+01
7.9957e+00  2.6928e+01
8.0008e+00  2.7086e+01
8.0059e+00  2.7416e+01
8.0110e+00  2.7786e+01
8.0161e+00  2.8158e+01
8.0212e+00  2.8403e+01
8.0263e+00  2.8564e+01
8.0314e+00  2.8462e+01
8.0364e+00  2.8221e+01
8.0415e+00  2.7937e+01
8.0466e+00  2.7590e+01
8.0517e+00  2.7085e+01
8.0568e+00  2.6870e+01
8.0619e+00  2.6646e+01
8.0670e+00  2.6711e+01
8.0721e+00  2.6513e+01
8.0771e+00  2.6628e+01
8.0822e+00  2.6662e+01
8.0873e+00  2.6528e+01
8.0924e+00  2.6775e+01
8.0975e+00  2.6766e+01
8.1026e+00  2.6825e+01
8.1077e+00  2.6851e+01
8.1127e+00  2.7040e+01
8.1178e+00  2.7165e+01
8.1229e+00  2.7259e+01
8.1280e+00  2.7548e+01
8.1331e+00  2.7737e+01
8.1382e+00  2.7933e+01
8.1432e+00  2.8385e+01
8.1483e+00  2.9073e+01
8.1534e+00  3.0775e+01
8.1585e+00  3.4978e+01
8.1636e+00  4.8879e+01
8.1687e+00  8.6709e+01
8.1737e+00  1.5547e+02
8.1788e+00  2.2827e+02
8.1839e+00  2.6449e+02
8.1890e+00  2.6675e+02
8.1941e+00  2.3964e+02
8.1992e+00  1.7343e+02
8.2042e+00  9.3106e+01
8.2093e+00  4.6813e+01
8.2144e+00  3.3281e+01
8.2195e+00  3.0032e+01
8.2246e+00  2.8738e+01
8.2297e+00  2.8073e+01
8.2347e+00  2.7689e+01
8.2398e+00  2.7311e+01
8.2449e+00  2.7131e+01
8.2500e+00  2.7014e+01
8.2551e+00  2.6960e+01
8.2601e+00  2.6779e+01
8.2652e+00  2.6681e+01
8.2703e+00  2.6634e+01
8.2754e+00  2.6550e+01
8.2805e+00  2.6442e+01
8.2856e+00  2.6419e+01
8.2906e+00  2.6374e+01
8.2957e+00  2.6161e+01
8.3008e+00  2.6149e+01
8.3059e+00  2.6258e+01
8.3110e+00  2.5956e+01
8.3160e+00  2.5965e+01
8.3211e+00  2.5880e+01
8.3262e+00  2.5870e+01
8.3313e+00  2.5860e+01
8.3364e+00  2.6016e+01
8.3414e+00  2.5911e+01
8.3465e+00  2.6027e+01
8.3516e+00  2.5877e+01
8.3567e+00  2.5954e+01
8.3618e+00  2.6039e+01
8.3668e+00  2.6035e+01
8.3719e+00  2.6188e+01
8.3770e+00  2.6255e+01
8.3821e+00  2.5981e+01
8.3871e+00  2.6191e+01
8.3922e+00  2.6015e+01
8.3973e+00  2.6097e+01
8.4024e+00  2.6036e+01
8.4075e+00  2.5875e+01
8.4125e+00  2.6042e+01
8.4176e+00  2.5902e+01
8.4227e+00  2.6021e+01
8.4278e+00  2.5898e+01
8.4328e+00  2.5977e+01
8.4379e+00  2.5923e+01
8.4430e+00  2.5937e+01
8.4481e+00  2.5920e+01
8.4532e+00  2.6054e+01
8.4582e+00  2.6127e+01
8.4633e+00  2.5989e+01
8.4684e+00  2.5934e+01
8.4735e+00  2.5934e+01
8.4785e+00  2.6039e+01
8.4836e+00  2.6263e+01
8.4887e+00  2.6220e+01
8.4938e+00  2.6466e+01
8.4988e+00  2.6827e+01
8.5039e+00  2.7032e+01
8.5090e+00  2.7066e+01
8.5141e+00  2.7239e+01
8.5191e+00  2.7395e+01
8.5242e+00  2.7107e+01
8.5293e+00  2.7129e+01
8.5344e+00  2.7004e+01
8.5394e+00  2.6926e+01
8.5445e+00  2.7363e+01
8.5496e+00  2.7721e+01
8.5547e+00  2.8706e+01
8.5597e+00  3.2402e+01
8.5648e+00  4.3876e+01
8.5699e+00  7.1861e+01
8.5750e+00  1.1773e+02
8.5800e+00  1.5678e+02
8.5851e+00  1.7435e+02
8.5902e+00  1.7308e+02
8.5952e+00  1.5488e+02
8.6003e+00  1.1384e+02
8.6054e+00  6.5568e+01
8.6105e+00  3.8354e+01
8.6155e+00  3.0435e+01
8.6206e+00  2.8275e+01
8.6257e+00  2.7388e+01
8.6308e+00  2.7097e+01
8.6358e+00  2.6795e+01
8.6409e+00  2.6560e+01
8.6460e+00  2.6434e+01
8.6510e+00  2.6371e+01
8.6561e+00  2.6311e+01
8.6612e+00  2.6212e+01
8.6663e+00  2.6273e+01
8.6713e+00  2.6187e+01
8.6764e+00  2.6273e+01
8.6815e+00  2.6074e+01
8.6865e+00  2.6157e+01
8.6916e+00  2.6052e+01
8.6967e+00  2.5919e+01
8.7017e+00  2.5897e+01
8.7068e+00  2.5866e+01
8.7119e+00  2.5900e+01
8.7170e+00  2.5785e+01
8.7220e+00  2.5903e+01
8.7271e+00  2.5946e+01
8.7322e+00  2.5958e+01
8.7372e+00  2.5912e+01
8.7423e+00  2.5650e+01
8.7474e+00  2.5805e+01
8.7524e+00  2.5672e+01
8.7575e+00  2.5546e+01
8.7626e+00  2.5624e+01
8.7676e+00  2.5490e+01
8.7727e+00  2.5396e+01
8.7778e+00  2.5425e+01
8.7829e+00  2.5390e+01
8.7879e+00  2.5441e+01
8.7930e+00  2.5480e+01
8.7981e+00  2.5362e+01
8.8031e+00  2.5442e+01
8.8082e+00  2.5410e+01
8.8133e+00  2.5309e+01
8.8183e+00  2.5535e+01
8.8234e+00  2.5485e+01
8.8285e+00  2.5463e+01
8.8335e+00  2.5547e+01
8.8386e+00  2.5555e+01
8.8437e+00  2.5573e+01
8.8487e+00  2.5705e+01
8.8538e+00  2.5478e+01
8.8589e+00  2.5869e+01
8.8639e+00  2.5794e+01
8.8690e+00  2.5682e+01
8.8741e+00  2.5619e+01
8.8791e+00  2.5783e+01
8.8842e+00  2.5506e+01
8.8893e+00  2.5698e+01
8.8943e+00  2.5671e+01
8.8994e+00  2.5634e+01
8.9045e+00  2.5689e+01
8.9095e+00  2.5675e+01
8.9146e+00  2.5646e+01
8.9196e+00  2.5569e+01
8.9247e+00  2.5707e+01
8.9298e+00  2.5580e+01
8.9348e+00  2.5943e+01
8.9399e+00  2.6425e+01
8.9450e+00  2.7723e+01
8.9500e+00  3.1230e+01
8.9551e+00  3.7644e+01
8.9602e+00  4.5143e+01
8.9652e+00  4.9451e+01
8.9703e+00  5.0489e+01
8.9753e+00  4.9474e+01
8.9804e+00  4.5248e+01
